recency,spend_6m,career_focus,hobby_focus,career_stage,new_user,platform,campaign_group,platform_visit,conversion,spend_next_14d
9,38.987,1,0,Early career,0,Desktop,Career,0,0,0.0
12,307.788,0,1,Career switch,1,Mobile,Control,0,0,0.0
4,95.472,0,1,Career switch,1,Desktop,Career,0,0,0.0
8,38.987,1,0,Mid/senior professional,1,Desktop,Control,0,0,0.0
10,195.91,0,1,Mid/senior professional,0,Mobile,Hobby,1,0,0.0
11,257.40000000000003,1,0,Career switch,0,Desktop,Control,0,0,0.0
1,152.516,0,1,Mid/senior professional,0,Mobile,Career,0,0,0.0
2,316.29,0,1,Early career,1,Multichannel,Career,0,0,0.0
7,1062.321,1,1,Mid/senior professional,1,Mobile,Career,0,0,0.0
9,235.222,1,0,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
9,396.084,0,1,Mid/senior professional,0,Multichannel,Hobby,0,0,0.0
6,241.93,0,1,Career switch,0,Desktop,Control,0,0,0.0
7,922.727,0,1,Mid/senior professional,1,Desktop,Career,1,0,0.0
3,328.003,0,1,Career switch,1,Desktop,Control,0,0,0.0
10,133.744,1,0,Career switch,0,Desktop,Control,0,0,0.0
8,215.54000000000002,0,1,Mid/senior professional,1,Desktop,Control,0,0,0.0
8,117.84500000000001,1,0,Career switch,0,Desktop,Career,0,0,0.0
6,38.987,0,1,Mid/senior professional,0,Desktop,Career,1,0,0.0
1,336.713,0,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
11,87.958,1,0,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
2,824.876,1,1,Early career,1,Desktop,Control,1,0,0.0
10,310.271,0,1,Early career,0,Multichannel,Hobby,1,0,0.0
9,357.47400000000005,1,1,Mid/senior professional,1,Desktop,Control,1,0,0.0
3,654.212,1,0,Mid/senior professional,1,Mobile,Career,0,0,0.0
3,270.621,0,1,Career switch,0,Multichannel,Control,0,0,0.0
10,47.086,0,1,Career switch,1,Mobile,Control,0,0,0.0
4,465.29600000000005,1,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
5,38.987,0,1,Career switch,0,Mobile,Control,0,0,0.0
6,241.38400000000001,1,0,Career switch,1,Desktop,Hobby,0,0,0.0
7,272.428,0,1,Mid/senior professional,0,Multichannel,Career,0,0,0.0
1,805.025,1,0,Mid/senior professional,1,Desktop,Control,1,0,0.0
11,258.778,0,1,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
9,106.47000000000001,0,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
1,436.865,0,1,Career switch,1,Desktop,Hobby,0,0,0.0
7,38.987,1,0,Mid/senior professional,0,Mobile,Career,0,0,0.0
1,173.68,1,0,Career switch,1,Desktop,Career,0,0,0.0
4,38.987,1,0,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
3,237.73100000000002,1,0,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
3,54.704,1,0,Early career,1,Mobile,Career,0,0,0.0
1,38.987,1,0,Career switch,1,Mobile,Hobby,0,0,0.0
1,110.864,0,1,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
10,76.895,0,1,Early career,1,Mobile,Hobby,1,0,0.0
2,442.37700000000007,1,0,Early career,0,Desktop,Hobby,1,0,0.0
7,65.741,1,0,Early career,1,Desktop,Control,1,0,0.0
2,199.17300000000003,1,0,Career switch,0,Mobile,Career,0,0,0.0
2,260.039,1,0,Early career,0,Mobile,Hobby,1,0,0.0
8,63.141000000000005,1,0,Career switch,1,Desktop,Hobby,0,0,0.0
2,157.482,1,0,Career switch,0,Desktop,Control,0,0,0.0
12,38.987,1,0,Mid/senior professional,0,Mobile,Control,0,0,0.0
12,103.883,1,0,Career switch,1,Desktop,Hobby,0,0,0.0
8,389.324,1,0,Mid/senior professional,0,Desktop,Control,0,0,0.0
3,1421.641,1,0,Career switch,1,Multichannel,Hobby,0,0,0.0
10,286.67600000000004,0,1,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
3,292.44800000000004,1,0,Career switch,0,Desktop,Hobby,0,0,0.0
2,55.05500000000001,1,0,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
3,38.987,0,1,Career switch,1,Mobile,Career,0,0,0.0
10,438.542,0,1,Early career,0,Mobile,Career,0,0,0.0
10,63.12800000000001,0,1,Career switch,0,Desktop,Hobby,0,0,0.0
12,387.2830000000001,1,1,Mid/senior professional,0,Desktop,Control,0,0,0.0
9,288.899,1,0,Career switch,0,Desktop,Hobby,0,0,0.0
3,283.816,0,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
11,391.781,0,1,Career switch,1,Mobile,Control,0,0,0.0
2,59.111,1,0,Mid/senior professional,1,Desktop,Control,0,0,0.0
2,255.385,0,1,Early career,1,Mobile,Career,0,0,0.0
1,572.715,1,0,Career switch,1,Desktop,Hobby,0,0,0.0
1,361.504,1,0,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
11,344.019,0,1,Career switch,0,Mobile,Control,0,0,0.0
12,147.68,1,0,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
11,299.0,1,0,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
11,160.316,0,1,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
5,1876.4850000000001,0,1,Career switch,1,Mobile,Control,0,0,0.0
4,144.45600000000002,0,1,Early career,1,Mobile,Career,0,0,0.0
9,190.216,1,0,Early career,0,Desktop,Control,0,0,0.0
1,38.987,0,1,Career switch,1,Mobile,Career,0,0,0.0
3,988.975,0,1,Career switch,1,Multichannel,Hobby,0,0,0.0
10,681.72,1,0,Career switch,1,Multichannel,Control,0,0,0.0
1,345.87800000000004,1,0,Mid/senior professional,1,Multichannel,Career,0,0,0.0
5,43.342000000000006,0,1,Career switch,0,Desktop,Hobby,1,0,0.0
1,346.125,0,1,Early career,1,Desktop,Control,0,0,0.0
9,42.64,0,1,Mid/senior professional,0,Mobile,Career,1,0,0.0
5,416.624,1,1,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
1,775.8790000000001,1,0,Career switch,1,Multichannel,Control,1,0,0.0
10,110.708,0,1,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
10,95.472,0,1,Career switch,1,Desktop,Control,0,0,0.0
3,510.57500000000005,1,1,Career switch,0,Desktop,Career,0,0,0.0
8,538.954,1,1,Early career,0,Mobile,Control,0,0,0.0
1,239.941,1,0,Mid/senior professional,0,Desktop,Career,0,0,0.0
7,543.777,0,1,Career switch,0,Mobile,Hobby,0,0,0.0
1,38.987,1,0,Career switch,0,Desktop,Control,0,0,0.0
9,45.461,0,1,Career switch,1,Desktop,Control,0,0,0.0
4,970.2420000000001,1,0,Mid/senior professional,1,Multichannel,Control,0,0,0.0
8,353.418,0,1,Mid/senior professional,1,Multichannel,Career,0,0,0.0
11,217.321,1,0,Early career,1,Desktop,Hobby,1,0,0.0
5,43.614999999999995,1,0,Career switch,1,Mobile,Hobby,0,0,0.0
2,302.419,1,0,Mid/senior professional,0,Desktop,Career,0,0,0.0
10,38.987,1,0,Early career,0,Desktop,Career,0,0,0.0
6,355.719,1,0,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
3,263.458,1,0,Career switch,1,Mobile,Hobby,0,0,0.0
4,258.76500000000004,1,0,Early career,0,Mobile,Hobby,0,0,0.0
11,206.531,1,0,Career switch,0,Mobile,Career,0,0,0.0
1,726.1800000000001,1,0,Career switch,1,Mobile,Career,1,0,0.0
1,366.613,1,1,Mid/senior professional,0,Desktop,Hobby,1,0,0.0
5,76.21900000000001,0,1,Career switch,0,Desktop,Control,0,0,0.0
2,779.337,1,0,Career switch,1,Multichannel,Career,0,0,0.0
11,214.10999999999999,1,0,Early career,1,Desktop,Career,0,0,0.0
3,63.908,0,1,Mid/senior professional,0,Desktop,Control,0,0,0.0
5,140.023,0,1,Early career,0,Desktop,Control,0,0,0.0
10,297.089,1,1,Early career,0,Mobile,Hobby,1,0,0.0
7,140.49099999999999,0,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
11,572.078,0,1,Mid/senior professional,1,Multichannel,Hobby,0,0,0.0
6,364.65000000000003,1,0,Career switch,1,Mobile,Hobby,0,0,0.0
11,111.68299999999999,1,0,Mid/senior professional,0,Desktop,Career,1,0,0.0
2,269.906,0,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
7,40.651,0,1,Career switch,0,Mobile,Career,0,0,0.0
5,738.907,1,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
11,134.979,1,0,Early career,0,Mobile,Control,0,0,0.0
6,173.81,1,0,Career switch,0,Desktop,Career,1,0,0.0
6,744.25,1,0,Mid/senior professional,1,Multichannel,Control,0,0,0.0
2,38.987,1,0,Mid/senior professional,0,Mobile,Control,0,0,0.0
3,301.73,1,0,Early career,0,Mobile,Hobby,0,0,0.0
1,38.987,1,0,Mid/senior professional,1,Desktop,Career,0,0,0.0
2,349.479,1,0,Career switch,1,Mobile,Career,1,0,0.0
2,635.817,1,0,Career switch,0,Desktop,Control,0,0,0.0
9,136.461,0,1,Career switch,1,Mobile,Hobby,0,0,0.0
5,261.586,1,0,Mid/senior professional,0,Mobile,Career,0,0,0.0
11,38.987,0,1,Early career,1,Mobile,Career,1,0,0.0
11,293.527,1,1,Early career,0,Mobile,Control,1,0,0.0
4,323.115,0,1,Career switch,0,Multichannel,Control,0,0,0.0
10,38.987,0,1,Career switch,0,Desktop,Hobby,0,0,0.0
4,188.92900000000003,0,1,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
10,38.987,1,0,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
4,47.007999999999996,1,0,Career switch,1,Desktop,Control,0,0,0.0
7,40.664,1,0,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
2,301.548,0,1,Mid/senior professional,0,Desktop,Career,0,0,0.0
1,739.258,1,0,Mid/senior professional,1,Mobile,Career,1,0,0.0
2,695.3050000000001,0,1,Career switch,1,Multichannel,Control,0,0,0.0
9,38.987,0,1,Mid/senior professional,1,Desktop,Career,0,0,0.0
9,755.469,0,1,Career switch,1,Desktop,Hobby,0,0,0.0
4,120.562,1,0,Early career,0,Desktop,Career,1,0,0.0
2,164.983,0,1,Career switch,1,Desktop,Career,0,0,0.0
2,392.46999999999997,1,0,Early career,0,Mobile,Hobby,0,0,0.0
7,131.209,1,0,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
10,1058.3690000000001,1,0,Mid/senior professional,1,Multichannel,Career,1,1,52.559000000000005
6,439.04900000000004,0,1,Mid/senior professional,0,Desktop,Control,0,0,0.0
10,38.987,1,0,Early career,1,Mobile,Control,0,0,0.0
1,186.04300000000003,1,0,Mid/senior professional,1,Mobile,Control,0,0,0.0
4,351.87100000000004,1,0,Career switch,1,Mobile,Control,0,0,0.0
7,214.357,0,1,Mid/senior professional,1,Desktop,Career,0,0,0.0
11,228.24099999999999,0,1,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
7,56.875,0,1,Career switch,1,Mobile,Hobby,0,0,0.0
11,121.615,1,0,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
11,686.231,0,1,Mid/senior professional,1,Multichannel,Control,0,0,0.0
10,107.87400000000001,1,0,Early career,1,Mobile,Career,0,0,0.0
5,38.987,1,0,Mid/senior professional,1,Desktop,Control,0,0,0.0
3,427.25800000000004,1,1,Mid/senior professional,0,Desktop,Career,1,0,0.0
10,38.987,1,0,Mid/senior professional,0,Desktop,Control,0,0,0.0
10,590.811,0,1,Career switch,1,Desktop,Career,0,0,0.0
9,118.911,0,1,Career switch,1,Mobile,Career,0,0,0.0
9,446.199,1,0,Career switch,0,Multichannel,Hobby,0,0,0.0
1,425.958,0,1,Mid/senior professional,1,Multichannel,Career,0,0,0.0
4,190.59300000000002,0,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
8,1505.452,1,0,Early career,1,Desktop,Career,0,0,0.0
1,855.894,1,1,Mid/senior professional,1,Desktop,Control,0,0,0.0
10,38.987,0,1,Mid/senior professional,1,Desktop,Career,1,0,0.0
9,158.002,1,0,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
2,789.919,0,1,Mid/senior professional,1,Multichannel,Hobby,0,0,0.0
4,124.38400000000001,1,0,Career switch,0,Desktop,Career,1,0,0.0
1,275.314,1,0,Career switch,0,Desktop,Control,1,0,0.0
10,102.57000000000001,1,0,Career switch,1,Desktop,Control,0,0,0.0
6,66.144,0,1,Mid/senior professional,1,Desktop,Hobby,1,0,0.0
1,1092.9360000000001,1,1,Career switch,1,Multichannel,Control,1,0,0.0
9,38.987,0,1,Career switch,1,Desktop,Control,0,0,0.0
1,113.815,0,1,Career switch,1,Mobile,Hobby,0,0,0.0
1,322.322,0,1,Career switch,0,Mobile,Career,0,0,0.0
2,91.143,1,0,Career switch,1,Desktop,Career,1,0,0.0
2,732.524,0,1,Career switch,1,Mobile,Career,0,0,0.0
8,57.446999999999996,0,1,Career switch,1,Mobile,Career,0,0,0.0
4,206.05,1,0,Early career,1,Desktop,Hobby,0,0,0.0
4,38.987,1,0,Mid/senior professional,0,Desktop,Control,0,0,0.0
11,314.82099999999997,0,1,Early career,1,Multichannel,Career,0,0,0.0
12,73.827,1,0,Career switch,1,Mobile,Control,0,0,0.0
1,85.30600000000001,0,1,Career switch,1,Mobile,Career,0,0,0.0
10,221.156,0,1,Mid/senior professional,0,Desktop,Career,0,0,0.0
12,110.448,0,1,Career switch,0,Mobile,Control,0,0,0.0
10,265.369,1,1,Career switch,0,Mobile,Control,0,0,0.0
9,38.987,1,0,Mid/senior professional,1,Desktop,Career,0,0,0.0
6,38.987,0,1,Career switch,1,Mobile,Hobby,0,0,0.0
10,61.412000000000006,0,1,Early career,0,Desktop,Control,0,0,0.0
4,38.987,0,1,Early career,0,Mobile,Control,0,0,0.0
9,126.633,0,1,Mid/senior professional,1,Desktop,Career,1,0,0.0
7,100.30799999999999,1,0,Mid/senior professional,1,Mobile,Control,0,0,0.0
2,164.645,0,1,Career switch,0,Desktop,Career,1,0,0.0
11,50.102000000000004,0,1,Early career,0,Desktop,Hobby,1,0,0.0
10,336.219,1,0,Mid/senior professional,1,Multichannel,Career,0,0,0.0
4,605.6830000000001,1,0,Early career,0,Multichannel,Hobby,1,0,0.0
10,130.806,0,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
6,38.987,1,0,Mid/senior professional,1,Mobile,Career,0,0,0.0
6,174.499,0,1,Mid/senior professional,1,Mobile,Career,0,0,0.0
12,38.987,1,0,Career switch,0,Desktop,Hobby,0,0,0.0
7,462.332,0,1,Mid/senior professional,0,Desktop,Control,0,0,0.0
3,337.06399999999996,0,1,Mid/senior professional,0,Desktop,Control,1,0,0.0
6,363.987,1,0,Career switch,1,Desktop,Career,0,0,0.0
6,417.105,1,1,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
6,148.447,0,1,Mid/senior professional,0,Mobile,Career,0,0,0.0
8,62.686,0,1,Career switch,0,Desktop,Control,1,0,0.0
10,38.987,1,0,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
10,262.795,1,0,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
11,38.987,1,0,Career switch,0,Mobile,Control,0,0,0.0
6,38.987,1,0,Career switch,1,Mobile,Control,0,0,0.0
3,38.987,0,1,Mid/senior professional,0,Desktop,Career,0,0,0.0
2,663.7280000000001,1,0,Career switch,1,Multichannel,Hobby,0,0,0.0
5,111.64399999999999,0,1,Career switch,0,Desktop,Hobby,1,0,0.0
12,38.987,0,1,Early career,0,Desktop,Hobby,0,0,0.0
3,568.633,0,1,Career switch,0,Multichannel,Career,0,0,0.0
9,913.2370000000001,1,1,Early career,1,Desktop,Control,0,0,0.0
8,100.24300000000001,1,0,Mid/senior professional,0,Mobile,Career,0,0,0.0
11,405.886,1,0,Mid/senior professional,0,Desktop,Career,1,0,0.0
7,215.74800000000002,0,1,Mid/senior professional,0,Desktop,Career,0,0,0.0
10,442.96200000000005,0,1,Career switch,1,Mobile,Hobby,0,0,0.0
11,38.987,0,1,Mid/senior professional,0,Mobile,Career,1,0,0.0
3,221.299,1,0,Early career,1,Desktop,Career,0,0,0.0
9,185.276,0,1,Early career,0,Desktop,Career,0,0,0.0
1,494.87100000000004,1,0,Mid/senior professional,0,Mobile,Career,0,0,0.0
5,574.067,1,1,Career switch,0,Mobile,Career,0,0,0.0
11,38.987,1,0,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
1,99.515,0,1,Career switch,1,Mobile,Control,0,0,0.0
8,205.75100000000003,1,0,Career switch,0,Mobile,Hobby,0,0,0.0
10,278.252,1,1,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
1,317.694,1,0,Career switch,0,Mobile,Control,0,0,0.0
5,38.987,1,0,Early career,1,Desktop,Hobby,0,0,0.0
7,199.849,0,1,Career switch,0,Desktop,Hobby,0,0,0.0
4,274.937,0,1,Mid/senior professional,0,Multichannel,Control,0,0,0.0
2,38.987,1,0,Career switch,0,Desktop,Career,0,0,0.0
4,597.363,0,1,Career switch,1,Desktop,Control,0,0,0.0
1,420.914,0,1,Career switch,0,Desktop,Career,0,0,0.0
6,189.332,0,1,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
6,96.31700000000001,0,1,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
5,315.04200000000003,1,0,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
9,203.697,0,1,Career switch,1,Mobile,Hobby,0,0,0.0
7,246.441,1,0,Career switch,0,Mobile,Career,1,0,0.0
3,974.4670000000001,1,1,Mid/senior professional,1,Multichannel,Hobby,1,0,0.0
1,64.779,1,0,Career switch,0,Desktop,Career,0,0,0.0
10,38.987,0,1,Career switch,0,Mobile,Control,0,0,0.0
7,38.987,0,1,Mid/senior professional,1,Desktop,Control,0,0,0.0
10,205.99800000000002,1,0,Mid/senior professional,0,Desktop,Control,0,0,0.0
4,771.732,0,1,Early career,1,Desktop,Career,0,0,0.0
7,129.818,1,0,Mid/senior professional,0,Desktop,Career,0,0,0.0
11,147.017,1,0,Mid/senior professional,1,Desktop,Control,0,0,0.0
10,525.525,0,1,Career switch,0,Multichannel,Hobby,0,0,0.0
4,426.257,0,1,Career switch,0,Desktop,Career,0,0,0.0
6,98.215,1,0,Early career,1,Mobile,Hobby,0,0,0.0
2,824.46,0,1,Mid/senior professional,1,Multichannel,Career,0,0,0.0
1,130.03900000000002,1,0,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
3,91.741,0,1,Career switch,1,Desktop,Control,0,0,0.0
10,808.6519999999999,1,0,Mid/senior professional,1,Multichannel,Career,0,0,0.0
8,196.105,0,1,Career switch,0,Desktop,Career,0,0,0.0
2,446.485,1,0,Career switch,0,Multichannel,Hobby,0,0,0.0
5,601.211,1,1,Career switch,1,Multichannel,Control,0,0,0.0
8,106.99,1,0,Mid/senior professional,0,Desktop,Control,0,0,0.0
3,92.69,1,0,Early career,0,Desktop,Career,1,0,0.0
9,38.987,0,1,Career switch,0,Desktop,Control,0,0,0.0
8,38.987,1,0,Mid/senior professional,1,Mobile,Career,0,0,0.0
7,182.11700000000002,1,0,Career switch,1,Mobile,Hobby,0,0,0.0
1,278.23900000000003,1,0,Career switch,1,Mobile,Career,0,0,0.0
7,285.61,1,1,Early career,0,Mobile,Control,1,0,0.0
7,258.414,1,0,Career switch,1,Mobile,Career,0,0,0.0
1,856.869,0,1,Early career,1,Multichannel,Control,0,0,0.0
7,798.837,1,0,Career switch,1,Multichannel,Career,0,0,0.0
5,678.522,0,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
7,38.987,1,0,Mid/senior professional,1,Mobile,Control,0,0,0.0
11,70.96700000000001,0,1,Career switch,0,Desktop,Hobby,0,0,0.0
1,110.12299999999999,1,0,Career switch,0,Desktop,Hobby,0,0,0.0
1,477.594,1,1,Career switch,0,Multichannel,Control,1,0,0.0
9,210.275,1,0,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
3,159.666,1,0,Mid/senior professional,1,Desktop,Career,0,0,0.0
3,48.489999999999995,0,1,Mid/senior professional,0,Mobile,Career,1,0,0.0
1,638.963,1,1,Mid/senior professional,1,Multichannel,Hobby,0,0,0.0
11,183.014,1,0,Career switch,1,Desktop,Control,0,0,0.0
10,140.257,0,1,Career switch,0,Desktop,Control,0,0,0.0
5,1281.2410000000002,1,1,Mid/senior professional,1,Multichannel,Career,0,0,0.0
1,203.502,1,0,Mid/senior professional,1,Desktop,Hobby,0,0,0.0
2,2190.708,0,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
1,688.025,1,0,Career switch,1,Desktop,Career,0,0,0.0
4,461.669,1,0,Mid/senior professional,0,Desktop,Control,0,0,0.0
1,40.014,0,1,Mid/senior professional,0,Desktop,Career,0,0,0.0
3,38.987,0,1,Mid/senior professional,0,Mobile,Hobby,1,0,0.0
1,70.88900000000001,1,0,Career switch,0,Desktop,Hobby,0,0,0.0
1,451.24300000000005,0,1,Career switch,0,Multichannel,Career,0,0,0.0
3,1362.8029999999999,0,1,Career switch,1,Multichannel,Career,0,0,0.0
11,133.471,0,1,Mid/senior professional,0,Mobile,Career,0,0,0.0
9,513.76,0,1,Early career,1,Multichannel,Control,0,0,0.0
3,38.987,0,1,Career switch,1,Desktop,Control,0,0,0.0
1,1366.391,0,1,Career switch,1,Mobile,Career,0,0,0.0
10,91.156,0,1,Mid/senior professional,1,Mobile,Control,0,0,0.0
5,330.954,0,1,Mid/senior professional,1,Desktop,Control,0,0,0.0
9,93.366,0,1,Mid/senior professional,0,Desktop,Career,0,0,0.0
1,238.25100000000003,0,1,Mid/senior professional,0,Desktop,Career,0,0,0.0
9,203.51500000000001,1,0,Early career,0,Mobile,Hobby,0,0,0.0
4,38.987,0,1,Early career,0,Desktop,Career,0,0,0.0
4,224.99099999999999,1,0,Career switch,1,Mobile,Hobby,0,0,0.0
7,47.61900000000001,0,1,Mid/senior professional,1,Mobile,Career,0,0,0.0
3,48.632999999999996,1,0,Career switch,0,Desktop,Career,1,0,0.0
10,175.383,0,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
7,229.723,1,0,Early career,0,Desktop,Career,0,0,0.0
8,45.734,1,0,Career switch,0,Desktop,Control,1,0,0.0
10,829.0360000000001,1,1,Early career,1,Multichannel,Career,1,0,0.0
1,589.992,0,1,Mid/senior professional,0,Mobile,Hobby,0,0,0.0
1,921.0889999999999,0,1,Career switch,1,Desktop,Career,0,0,0.0
9,208.442,1,0,Early career,0,Desktop,Career,0,0,0.0
5,466.856,1,0,Early career,1,Desktop,Control,1,0,0.0
3,206.947,0,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
5,1809.99,0,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
10,78.819,0,1,Mid/senior professional,1,Desktop,Career,0,0,0.0
5,1704.534,1,1,Career switch,1,Desktop,Hobby,1,0,0.0
10,58.721000000000004,1,0,Career switch,0,Desktop,Control,0,0,0.0
1,64.506,1,0,Mid/senior professional,1,Mobile,Control,0,0,0.0
9,169.299,0,1,Career switch,0,Mobile,Hobby,0,0,0.0
1,108.953,0,1,Early career,1,Desktop,Career,0,0,0.0
10,345.68300000000005,1,0,Career switch,0,Desktop,Control,0,0,0.0
5,55.484,1,0,Early career,0,Desktop,Control,0,0,0.0
1,40.82,1,0,Career switch,1,Mobile,Control,0,0,0.0
7,146.978,0,1,Career switch,1,Desktop,Control,0,0,0.0
9,210.20999999999998,0,1,Career switch,1,Mobile,Control,0,0,0.0
4,130.377,0,1,Career switch,1,Mobile,Control,0,0,0.0
5,46.864999999999995,1,0,Mid/senior professional,1,Desktop,Career,0,0,0.0
4,103.44099999999999,1,0,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
2,81.055,1,0,Career switch,0,Mobile,Career,0,0,0.0
10,40.690000000000005,1,0,Career switch,0,Mobile,Career,0,0,0.0
7,538.8240000000001,0,1,Mid/senior professional,0,Multichannel,Career,0,0,0.0
1,379.041,1,0,Career switch,0,Desktop,Control,1,0,0.0
8,554.9050000000001,0,1,Career switch,1,Mobile,Hobby,0,0,0.0
7,509.704,1,1,Career switch,0,Mobile,Control,0,0,0.0
1,38.987,1,0,Mid/senior professional,1,Desktop,Control,0,0,0.0
4,38.987,0,1,Career switch,0,Mobile,Control,0,0,0.0
5,266.64300000000003,0,1,Mid/senior professional,0,Multichannel,Control,0,0,0.0
9,305.994,1,0,Career switch,1,Mobile,Career,0,0,0.0
4,321.82800000000003,0,1,Career switch,0,Desktop,Career,0,0,0.0
8,50.7,1,0,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
3,93.69099999999999,1,0,Career switch,0,Mobile,Career,1,1,152.75
2,38.987,1,0,Mid/senior professional,1,Desktop,Control,0,0,0.0
9,182.26,0,1,Career switch,1,Desktop,Hobby,0,0,0.0
6,38.987,0,1,Career switch,1,Mobile,Control,0,0,0.0
2,129.48,0,1,Career switch,1,Desktop,Control,0,0,0.0
8,192.777,0,1,Mid/senior professional,1,Desktop,Career,0,0,0.0
2,512.577,1,1,Career switch,0,Desktop,Control,0,0,0.0
9,198.952,0,1,Mid/senior professional,0,Mobile,Career,0,0,0.0
12,409.838,1,0,Career switch,1,Mobile,Hobby,0,0,0.0
5,181.12900000000002,0,1,Career switch,1,Mobile,Hobby,0,0,0.0
2,136.227,1,0,Mid/senior professional,0,Mobile,Hobby,1,0,0.0
9,396.682,1,0,Mid/senior professional,0,Mobile,Career,1,0,0.0
1,936.845,0,1,Career switch,1,Multichannel,Control,0,0,0.0
8,218.10100000000003,1,0,Mid/senior professional,0,Desktop,Hobby,0,0,0.0
7,530.7900000000001,0,1,Career switch,0,Desktop,Career,0,0,0.0
11,528.697,1,1,Mid/senior professional,0,Mobile,Career,0,0,0.0
4,146.601,0,1,Career switch,1,Desktop,Career,0,0,0.0
10,350.129,1,0,Career switch,0,Mobile,Control,0,0,0.0
8,267.371,0,1,Mid/senior professional,0,Mobile,Control,0,0,0.0
8,730.73,1,0,Mid/senior professional,1,Multichannel,Control,0,0,0.0
6,383.838,0,1,Early career,0,Mobile,Hobby,0,0,0.0
2,518.063,1,0,Career switch,1,Desktop,Career,0,0,0.0
10,336.92100000000005,0,1,Mid/senior professional,1,Mobile,Hobby,0,0,0.0
5,196.573,0,1,Mid/senior professional,0,Desktop,Hobby,1,0,0.0
5,133.692,0,1,Early career,1,Mobile,Control,1,0,0.0
1,345.15000000000003,1,1,Career switch,0,Desktop,Control,0,0,0.0
